id,solver,instance,n_items,n_classes,type,objective,solver_wall_time,best_bound,opt_gap,termination_reason,columns,iterations,iterations_heuristic,iterations_exact,frac_iter_heuristic,frac_iter_exact,time_master,time_sub,time_sub_heuristic,time_sub_exact,frac_time_master,frac_time_sub,frac_time_sub_heuristic,frac_time_sub_exact
1,colgen,set2/Q1C1N3B1W2_2_BPP,200,1,2,7795.65,5.58,7795.65,0,OPTIMAL,519,167,161,6,0.96,0.04,0.28,4.79,4.64,0.15,0.05,0.86,0.83,0.03
1,colgen,set2/Q1C1N3B1W2_3_BPP,200,1,2,7644.83,5.52,7644.83,0,OPTIMAL,565,161,155,6,0.96,0.04,0.34,4.72,4.53,0.19,0.06,0.86,0.82,0.03
1,colgen,set2/Q1C1N3B1W2_4_BPP,200,1,2,7421.88,6.99,7421.88,0,OPTIMAL,670,207,193,14,0.93,0.07,0.44,5.97,5.65,0.32,0.06,0.85,0.81,0.05
1,colgen,set2/Q1C1N3B1W2_5_BPP,200,1,2,7746.87,6.72,7746.87,0,OPTIMAL,641,185,164,21,0.89,0.11,0.4,5.8,5.28,0.52,0.06,0.86,0.79,0.08
1,colgen,set2/Q1C1N3B1W2_6_BPP,200,1,2,7782.69,6.09,7782.69,0,OPTIMAL,546,170,155,15,0.91,0.09,0.3,5.24,4.86,0.38,0.05,0.86,0.8,0.06
1,colgen,set2/Q1C1N3B1W2_7_BPP,200,1,2,7890.38,5.93,7890.38,0,OPTIMAL,525,173,160,13,0.92,0.08,0.31,5.07,4.65,0.42,0.05,0.86,0.78,0.07
1,colgen,set2/Q1C1N3B1W2_8_BPP,200,1,2,7750.0,6.24,7750.0,0,OPTIMAL,576,190,182,8,0.96,0.04,0.33,5.35,5.09,0.26,0.05,0.86,0.81,0.04
1,colgen,set2/Q1C1N3B1W2_9_BPP,200,1,2,7692.31,6.65,7692.31,0,OPTIMAL,638,211,204,7,0.97,0.03,0.39,5.72,5.51,0.21,0.06,0.86,0.83,0.03
1,colgen,set2/Q1C1N3B2W2_0_BPP,200,1,2,7564.58,7.03,7564.58,0,OPTIMAL,659,190,172,18,0.91,0.09,0.43,6.06,5.64,0.42,0.06,0.86,0.8,0.06
1,colgen,set2/Q1C1N3B2W2_1_BPP,200,1,2,7452.22,6.92,7452.22,0,OPTIMAL,649,202,188,14,0.93,0.07,0.44,5.89,5.5,0.39,0.06,0.85,0.79,0.06
1,colgen,set2/Q1C1N3B2W2_2_BPP,200,1,2,7711.54,6.22,7711.54,0,OPTIMAL,641,178,163,15,0.92,0.08,0.36,5.32,4.88,0.44,0.06,0.86,0.78,0.07
1,colgen,set2/Q1C1N3B2W2_3_BPP,200,1,2,7969.44,7.03,7969.44,0,OPTIMAL,607,194,174,20,0.9,0.1,0.36,6.09,5.48,0.61,0.05,0.87,0.78,0.09
1,colgen,set2/Q1C1N3B2W2_4_BPP,200,1,2,7689.29,7.71,7689.29,0,OPTIMAL,676,230,210,20,0.91,0.09,0.42,6.71,6.15,0.55,0.05,0.87,0.8,0.07
1,colgen,set2/Q1C1N3B2W2_5_BPP,200,1,2,7619.05,7.68,7619.05,0,OPTIMAL,694,212,192,20,0.91,0.09,0.42,6.71,6.21,0.5,0.05,0.87,0.81,0.07
1,colgen,set2/Q1C1N3B2W2_6_BPP,200,1,2,7494.87,7.43,7494.87,0,OPTIMAL,723,237,223,14,0.94,0.06,0.51,6.35,5.93,0.43,0.07,0.85,0.8,0.06
1,colgen,set2/Q1C1N3B2W2_7_BPP,200,1,2,7729.76,7.72,7729.76,0,OPTIMAL,703,232,213,19,0.92,0.08,0.47,6.67,6.03,0.64,0.06,0.86,0.78,0.08
1,colgen,set2/Q1C1N3B2W2_8_BPP,200,1,2,7767.95,6.66,7767.95,0,OPTIMAL,642,192,174,18,0.91,0.09,0.4,5.69,5.17,0.52,0.06,0.85,0.78,0.08
1,colgen,set2/Q1C1N3B2W2_9_BPP,200,1,2,7792.31,6.13,7792.31,0,OPTIMAL,598,176,165,11,0.94,0.06,0.35,5.2,4.89,0.31,0.06,0.85,0.8,0.05
1,colgen,set2/Q1C1N3B3W2_0_BPP,200,1,2,7778.85,6.46,7778.85,0,OPTIMAL,599,183,170,13,0.93,0.07,0.32,5.6,5.08,0.52,0.05,0.87,0.79,0.08
1,colgen,set2/Q1C1N3B3W2_1_BPP,200,1,2,7828.18,7.82,7828.18,0,OPTIMAL,672,249,227,22,0.91,0.09,0.45,6.81,6.25,0.56,0.06,0.87,0.8,0.07
1,colgen,set2/Q1C1N3B3W2_2_BPP,200,1,2,7639.09,7.2,7639.09,0,OPTIMAL,684,213,194,19,0.91,0.09,0.43,6.19,5.54,0.65,0.06,0.86,0.77,0.09
1,colgen,set2/Q1C1N3B3W2_3_BPP,200,1,2,7772.73,7.23,7772.73,0,OPTIMAL,675,211,192,19,0.91,0.09,0.44,6.2,5.62,0.58,0.06,0.86,0.78,0.08
1,colgen,set2/Q1C1N3B3W2_4_BPP,200,1,2,7713.46,6.96,7713.46,0,OPTIMAL,675,195,178,17,0.91,0.09,0.41,6.0,5.47,0.53,0.06,0.86,0.79,0.08
1,colgen,set2/Q1C1N3B3W2_5_BPP,200,1,2,7708.65,7.26,7708.65,0,OPTIMAL,631,205,186,19,0.91,0.09,0.38,6.29,5.63,0.66,0.05,0.87,0.78,0.09
1,colgen,set2/Q1C1N3B3W2_6_BPP,200,1,2,7900.0,6.48,7900.0,0,OPTIMAL,608,209,201,8,0.96,0.04,0.35,5.58,5.24,0.34,0.05,0.86,0.81,0.05
1,colgen,set2/Q1C1N3B3W2_7_BPP,200,1,2,7848.08,7.09,7848.08,0,OPTIMAL,664,218,202,16,0.93,0.07,0.4,6.12,5.62,0.5,0.06,0.86,0.79,0.07
1,colgen,set2/Q1C1N3B3W2_8_BPP,200,1,2,7815.38,7.19,7815.38,0,OPTIMAL,649,202,174,28,0.86,0.14,0.42,6.24,5.35,0.89,0.06,0.87,0.74,0.12
1,colgen,set2/Q1C1N3B3W2_9_BPP,200,1,2,7755.43,6.59,7755.43,0,OPTIMAL,618,204,196,8,0.96,0.04,0.4,5.65,5.3,0.35,0.06,0.86,0.8,0.05
1,colgen,set2/Q1C2N3B1W2_0_BPP,200,1,2,7696.15,6.7,7696.15,0,OPTIMAL,616,190,172,18,0.91,0.09,0.4,5.76,5.37,0.39,0.06,0.86,0.8,0.06
1,colgen,set2/Q1C2N3B1W2_1_BPP,200,1,2,7582.69,6.26,7582.69,0,OPTIMAL,596,187,178,9,0.95,0.05,0.37,5.34,5.11,0.23,0.06,0.85,0.82,0.04
1,colgen,set2/Q1C2N3B1W2_2_BPP,200,1,2,7608.62,7.16,7608.62,0,OPTIMAL,592,211,198,13,0.94,0.06,0.39,6.22,6.0,0.22,0.05,0.87,0.84,0.03
1,colgen,set2/Q1C2N3B1W2_3_BPP,200,1,2,7653.45,6.66,7653.45,0,OPTIMAL,620,195,184,11,0.94,0.06,0.44,5.67,5.42,0.24,0.07,0.85,0.81,0.04
1,colgen,set2/Q1C2N3B1W2_4_BPP,200,1,2,7686.21,5.86,7686.21,0,OPTIMAL,561,181,175,6,0.97,0.03,0.32,4.99,4.78,0.2,0.05,0.85,0.82,0.03
1,colgen,set2/Q1C2N3B1W2_5_BPP,200,1,2,7796.15,7.93,7796.15,0,OPTIMAL,606,241,226,15,0.94,0.06,0.42,6.96,6.61,0.35,0.05,0.88,0.83,0.04
1,colgen,set2/Q1C2N3B1W2_6_BPP,200,1,2,7529.31,7.42,7529.31,0,OPTIMAL,680,217,202,15,0.93,0.07,0.46,6.4,6.09,0.31,0.06,0.86,0.82,0.04
1,colgen,set2/Q1C2N3B1W2_7_BPP,200,1,2,7819.57,5.99,7819.57,0,OPTIMAL,541,181,174,7,0.96,0.04,0.32,5.11,4.91,0.21,0.05,0.85,0.82,0.03
1,colgen,set2/Q1C2N3B1W2_8_BPP,200,1,2,7618.97,7.24,7618.97,0,OPTIMAL,612,188,164,24,0.87,0.13,0.38,6.33,5.91,0.41,0.05,0.87,0.82,0.06
1,colgen,set2/Q1C2N3B1W2_9_BPP,200,1,2,7853.85,6.2,7853.85,0,OPTIMAL,568,173,156,17,0.9,0.1,0.31,5.33,4.89,0.44,0.05,0.86,0.79,0.07
1,colgen,set2/Q1C2N3B2W2_0_BPP,200,1,2,7651.28,7.95,7651.28,0,OPTIMAL,664,219,196,23,0.89,0.11,0.42,6.93,6.5,0.42,0.05,0.87,0.82,0.05
1,colgen,set2/Q1C2N3B2W2_1_BPP,200,1,2,7837.5,6.3,7837.5,0,OPTIMAL,613,183,171,12,0.93,0.07,0.36,5.39,5.05,0.34,0.06,0.86,0.8,0.05
1,colgen,set2/Q1C2N3B2W2_2_BPP,200,1,2,7605.13,6.81,7605.13,0,OPTIMAL,637,211,201,10,0.95,0.05,0.41,5.85,5.61,0.24,0.06,0.86,0.82,0.03
1,colgen,set2/Q1C2N3B2W2_3_BPP,200,1,2,7998.61,6.45,7998.61,0,OPTIMAL,576,176,159,17,0.9,0.1,0.31,5.59,5.06,0.53,0.05,0.87,0.79,0.08
1,colgen,set2/Q1C2N3B2W2_4_BPP,200,1,2,7828.21,6.71,7828.21,0,OPTIMAL,589,188,163,25,0.87,0.13,0.32,5.85,5.27,0.58,0.05,0.87,0.79,0.09
1,colgen,set2/Q1C2N3B2W2_5_BPP,200,1,2,7603.33,7.16,7603.33,0,OPTIMAL,655,207,195,12,0.94,0.06,0.43,6.18,5.91,0.27,0.06,0.86,0.83,0.04
1,colgen,set2/Q1C2N3B2W2_6_BPP,200,1,2,7587.18,6.09,7587.18,0,OPTIMAL,618,185,180,5,0.97,0.03,0.38,5.19,4.99,0.19,0.06,0.85,0.82,0.03
1,colgen,set2/Q1C2N3B2W2_7_BPP,200,1,2,7572.62,7.68,7572.62,0,OPTIMAL,699,232,213,19,0.92,0.08,0.48,6.53,6.0,0.53,0.06,0.85,0.78,0.07
1,colgen,set2/Q1C2N3B2W2_8_BPP,200,1,2,7644.05,6.73,7644.05,0,OPTIMAL,631,211,200,11,0.95,0.05,0.39,5.81,5.42,0.38,0.06,0.86,0.81,0.06
1,colgen,set2/Q1C2N3B2W2_9_BPP,200,1,2,7869.23,7.04,7869.23,0,OPTIMAL,654,215,199,16,0.93,0.07,0.39,6.11,5.67,0.44,0.06,0.87,0.8,0.06
1,colgen,set2/Q1C2N3B3W2_0_BPP,200,1,2,7682.76,6.82,7682.76,0,OPTIMAL,653,199,186,13,0.93,0.07,0.4,5.84,5.4,0.45,0.06,0.86,0.79,0.07
1,colgen,set2/Q1C2N3B3W2_1_BPP,200,1,2,7845.35,6.36,7845.35,0,OPTIMAL,648,206,198,8,0.96,0.04,0.37,5.49,5.19,0.31,0.06,0.86,0.82,0.05
1,colgen,set2/Q1C2N3B3W2_2_BPP,200,1,2,7333.61,7.49,7333.61,0,OPTIMAL,761,242,230,12,0.95,0.05,0.57,6.39,6.02,0.38,0.08,0.85,0.8,0.05
1,colgen,set2/Q1C2N3B3W2_3_BPP,200,1,2,8070.93,6.16,8070.93,0,OPTIMAL,546,186,175,11,0.94,0.06,0.3,5.27,4.89,0.38,0.05,0.86,0.79,0.06
1,colgen,set2/Q1C2N3B3W2_4_BPP,200,1,2,8001.09,6.61,8001.09,0,OPTIMAL,595,178,154,24,0.87,0.13,0.33,5.7,4.87,0.82,0.05,0.86,0.74,0.12
1,colgen,set2/Q1C2N3B3W2_5_BPP,200,1,2,7770.19,6.29,7770.19,0,OPTIMAL,609,199,193,6,0.97,0.03,0.36,5.37,5.13,0.24,0.06,0.85,0.82,0.04
1,colgen,set2/Q1C2N3B3W2_6_BPP,200,1,2,8020.41,6.44,8020.41,0,OPTIMAL,596,186,167,19,0.9,0.1,0.33,5.6,4.98,0.62,0.05,0.87,0.77,0.1
1,colgen,set2/Q1C2N3B3W2_7_BPP,200,1,2,7715.45,6.78,7715.45,0,OPTIMAL,633,200,184,16,0.92,0.08,0.37,5.85,5.41,0.44,0.05,0.86,0.8,0.06
1,colgen,set2/Q1C2N3B3W2_8_BPP,200,1,2,7720.41,6.82,7720.41,0,OPTIMAL,717,218,210,8,0.96,0.04,0.46,5.77,5.48,0.3,0.07,0.85,0.8,0.04
1,colgen,set2/Q1C2N3B3W2_9_BPP,200,1,2,7991.3,6.35,7991.3,0,OPTIMAL,580,189,177,12,0.94,0.06,0.31,5.52,5.06,0.46,0.05,0.87,0.8,0.07
1,colgen,set2/Q1C3N3B1W2_0_BPP,200,1,2,7906.52,5.9,7906.52,0,OPTIMAL,554,167,158,9,0.95,0.05,0.3,5.03,4.72,0.31,0.05,0.85,0.8,0.05
1,colgen,set2/Q1C3N3B1W2_1_BPP,200,1,2,7888.46,5.95,7888.46,0,OPTIMAL,537,173,163,10,0.94,0.06,0.31,5.07,4.77,0.3,0.05,0.85,0.8,0.05
1,colgen,set2/Q1C3N3B1W2_2_BPP,200,1,2,7782.69,6.11,7782.69,0,OPTIMAL,568,181,173,8,0.96,0.04,0.39,5.22,4.95,0.27,0.06,0.85,0.81,0.04
1,colgen,set2/Q1C3N3B1W2_3_BPP,200,1,2,7763.79,6.19,7763.79,0,OPTIMAL,590,190,179,11,0.94,0.06,0.35,5.27,5.0,0.28,0.06,0.85,0.81,0.04
1,colgen,set2/Q1C3N3B1W2_4_BPP,200,1,2,7771.15,6.17,7771.15,0,OPTIMAL,575,186,175,11,0.94,0.06,0.34,5.27,4.97,0.3,0.05,0.85,0.81,0.05
1,colgen,set2/Q1C3N3B1W2_5_BPP,200,1,2,7528.85,6.24,7528.85,0,OPTIMAL,583,182,172,10,0.95,0.05,0.35,5.36,5.11,0.25,0.06,0.86,0.82,0.04
1,colgen,set2/Q1C3N3B1W2_6_BPP,200,1,2,7598.08,7.55,7598.08,0,OPTIMAL,601,186,163,23,0.88,0.12,0.35,6.65,6.19,0.47,0.05,0.88,0.82,0.06
1,colgen,set2/Q1C3N3B1W2_7_BPP,200,1,2,7568.97,8.43,7568.97,0,OPTIMAL,664,205,183,22,0.89,0.11,0.45,7.39,6.9,0.49,0.05,0.88,0.82,0.06
1,colgen,set2/Q1C3N3B1W2_8_BPP,200,1,2,7498.08,8.25,7498.08,0,OPTIMAL,638,207,186,21,0.9,0.1,0.41,7.28,7.0,0.28,0.05,0.88,0.85,0.03
1,colgen,set2/Q1C3N3B1W2_9_BPP,200,1,2,7553.45,8.62,7553.45,0,OPTIMAL,652,203,177,26,0.87,0.13,0.42,7.57,7.06,0.51,0.05,0.88,0.82,0.06
1,colgen,set2/Q1C3N3B2W2_0_BPP,200,1,2,7543.33,7.43,7543.33,0,OPTIMAL,705,231,220,11,0.95,0.05,0.46,6.4,6.07,0.34,0.06,0.86,0.82,0.05
1,colgen,set2/Q1C3N3B2W2_1_BPP,200,1,2,7925.0,6.1,7925.0,0,OPTIMAL,570,181,168,13,0.93,0.07,0.31,5.23,4.77,0.46,0.05,0.86,0.78,0.08
1,colgen,set2/Q1C3N3B2W2_2_BPP,200,1,2,7863.1,7.29,7863.1,0,OPTIMAL,628,208,192,16,0.92,0.08,0.39,6.33,5.88,0.45,0.05,0.87,0.81,0.06
1,colgen,set2/Q1C3N3B2W2_3_BPP,200,1,2,7706.94,7.14,7706.94,0,OPTIMAL,654,211,197,14,0.93,0.07,0.41,6.18,5.8,0.38,0.06,0.87,0.81,0.05
1,colgen,set2/Q1C3N3B2W2_4_BPP,200,1,2,7837.5,6.68,7837.5,0,OPTIMAL,635,197,183,14,0.93,0.07,0.4,5.72,5.26,0.46,0.06,0.86,0.79,0.07
1,colgen,set2/Q1C3N3B2W2_5_BPP,200,1,2,7710.71,6.51,7710.71,0,OPTIMAL,638,193,180,13,0.93,0.07,0.4,5.59,5.19,0.39,0.06,0.86,0.8,0.06
1,colgen,set2/Q1C3N3B2W2_6_BPP,200,1,2,7544.05,7.19,7544.05,0,OPTIMAL,666,216,203,13,0.94,0.06,0.43,6.17,5.79,0.38,0.06,0.86,0.81,0.05
1,colgen,set2/Q1C3N3B2W2_7_BPP,200,1,2,7466.67,6.59,7466.67,0,OPTIMAL,681,208,200,8,0.96,0.04,0.46,5.57,5.35,0.22,0.07,0.85,0.81,0.03
1,colgen,set2/Q1C3N3B2W2_8_BPP,200,1,2,7806.94,6.67,7806.94,0,OPTIMAL,613,187,169,18,0.9,0.1,0.37,5.78,5.24,0.54,0.06,0.87,0.79,0.08
1,colgen,set2/Q1C3N3B2W2_9_BPP,200,1,2,7878.57,6.43,7878.57,0,OPTIMAL,602,190,179,11,0.94,0.06,0.34,5.59,5.29,0.3,0.05,0.87,0.82,0.05
1,colgen,set2/Q1C3N3B3W2_0_BPP,200,1,2,7710.34,7.24,7710.34,0,OPTIMAL,614,214,198,16,0.93,0.07,0.37,6.32,5.81,0.51,0.05,0.87,0.8,0.07
1,colgen,set2/Q1C3N3B3W2_1_BPP,200,1,2,7957.61,6.44,7957.61,0,OPTIMAL,629,194,183,11,0.94,0.06,0.39,5.49,5.08,0.41,0.06,0.85,0.79,0.06
1,colgen,set2/Q1C3N3B3W2_2_BPP,200,1,2,7992.39,7.03,7992.39,0,OPTIMAL,647,184,152,32,0.83,0.17,0.34,6.11,4.99,1.11,0.05,0.87,0.71,0.16
1,colgen,set2/Q1C3N3B3W2_3_BPP,200,1,2,7948.98,6.64,7948.98,0,OPTIMAL,607,181,159,22,0.88,0.12,0.32,5.77,5.06,0.71,0.05,0.87,0.76,0.11
1,colgen,set2/Q1C3N3B3W2_4_BPP,200,1,2,7668.97,7.65,7668.97,0,OPTIMAL,682,230,210,20,0.91,0.09,0.43,6.63,6.08,0.55,0.06,0.87,0.79,0.07
1,colgen,set2/Q1C3N3B3W2_5_BPP,200,1,2,7547.27,7.6,7547.27,0,OPTIMAL,680,228,213,15,0.93,0.07,0.44,6.6,6.15,0.46,0.06,0.87,0.81,0.06
1,colgen,set2/Q1C3N3B3W2_6_BPP,200,1,2,7893.27,8.31,7893.27,0,OPTIMAL,653,209,185,24,0.89,0.11,0.39,7.38,6.63,0.75,0.05,0.89,0.8,0.09
1,colgen,set2/Q1C3N3B3W2_7_BPP,200,1,2,7869.39,6.62,7869.39,0,OPTIMAL,638,193,177,16,0.92,0.08,0.36,5.73,5.14,0.6,0.05,0.87,0.78,0.09
1,colgen,set2/Q1C3N3B3W2_8_BPP,200,1,2,7940.22,7.43,7940.22,0,OPTIMAL,663,209,182,27,0.87,0.13,0.37,6.51,5.56,0.95,0.05,0.88,0.75,0.13
1,colgen,set2/Q1C3N3B3W2_9_BPP,200,1,2,7825.96,7.01,7825.96,0,OPTIMAL,660,186,159,27,0.85,0.15,0.36,6.06,5.12,0.94,0.05,0.87,0.73,0.13
1,colgen,set2/Q2C1N3B1W2_0_BPP,200,1,2,7755.77,5.03,7755.77,0,OPTIMAL,541,141,138,3,0.98,0.02,0.28,4.24,4.11,0.13,0.06,0.84,0.82,0.03
1,colgen,set2/Q2C1N3B1W2_1_BPP,200,1,2,7798.08,4.82,7798.08,0,OPTIMAL,559,133,132,1,0.99,0.01,0.28,4.02,3.97,0.05,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B1W2_2_BPP,200,1,2,7650.0,5.07,7650.0,0,OPTIMAL,545,140,138,2,0.99,0.01,0.3,4.29,4.2,0.09,0.06,0.84,0.83,0.02
1,colgen,set2/Q2C1N3B1W2_3_BPP,200,1,2,7711.54,5.39,7711.54,0,OPTIMAL,594,154,149,5,0.97,0.03,0.34,4.52,4.37,0.15,0.06,0.84,0.81,0.03
1,colgen,set2/Q2C1N3B1W2_4_BPP,200,1,2,7832.69,5.31,7832.69,0,OPTIMAL,596,155,154,1,0.99,0.01,0.32,4.45,4.41,0.05,0.06,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B1W2_5_BPP,200,1,2,7776.92,5.05,7776.92,0,OPTIMAL,555,142,141,1,0.99,0.01,0.29,4.23,4.18,0.05,0.06,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B1W2_6_BPP,200,1,2,7774.14,4.94,7774.14,0,OPTIMAL,579,142,141,1,0.99,0.01,0.29,4.12,4.07,0.05,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B1W2_7_BPP,200,1,2,7689.13,5.09,7689.13,0,OPTIMAL,594,142,141,1,0.99,0.01,0.32,4.22,4.17,0.05,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B1W2_8_BPP,200,1,2,7687.93,4.99,7687.93,0,OPTIMAL,555,138,137,1,0.99,0.01,0.3,4.18,4.13,0.05,0.06,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B1W2_9_BPP,200,1,2,7885.0,4.67,7885.0,0,OPTIMAL,502,123,122,1,0.99,0.01,0.26,3.91,3.86,0.05,0.05,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B2W2_0_BPP,200,1,2,7655.13,5.4,7655.13,0,OPTIMAL,618,154,149,5,0.97,0.03,0.34,4.49,4.36,0.14,0.06,0.83,0.81,0.03
1,colgen,set2/Q2C1N3B2W2_1_BPP,200,1,2,7473.33,5.94,7473.33,0,OPTIMAL,661,174,169,5,0.97,0.03,0.41,4.99,4.79,0.21,0.07,0.84,0.81,0.03
1,colgen,set2/Q2C1N3B2W2_2_BPP,200,1,2,7617.86,5.19,7617.86,0,OPTIMAL,622,147,146,1,0.99,0.01,0.34,4.31,4.26,0.05,0.07,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B2W2_3_BPP,200,1,2,7768.06,5.18,7768.06,0,OPTIMAL,633,146,145,1,0.99,0.01,0.39,4.28,4.23,0.05,0.08,0.82,0.82,0.01
1,colgen,set2/Q2C1N3B2W2_4_BPP,200,1,2,7864.1,5.18,7864.1,0,OPTIMAL,581,146,145,1,0.99,0.01,0.31,4.31,4.26,0.05,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B2W2_5_BPP,200,1,2,7775.0,5.2,7775.0,0,OPTIMAL,608,152,151,1,0.99,0.01,0.32,4.36,4.31,0.05,0.06,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B2W2_6_BPP,200,1,2,7645.24,5.41,7645.24,0,OPTIMAL,641,161,160,1,0.99,0.01,0.36,4.53,4.48,0.05,0.07,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B2W2_7_BPP,200,1,2,7530.0,5.63,7530.0,0,OPTIMAL,673,169,168,1,0.99,0.01,0.39,4.73,4.69,0.04,0.07,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B2W2_8_BPP,200,1,2,7769.23,5.73,7769.23,0,OPTIMAL,626,166,165,1,0.99,0.01,0.35,4.85,4.8,0.05,0.06,0.85,0.84,0.01
1,colgen,set2/Q2C1N3B2W2_9_BPP,200,1,2,7432.14,5.64,7432.14,0,OPTIMAL,662,167,165,2,0.99,0.01,0.4,4.72,4.63,0.08,0.07,0.84,0.82,0.01
1,colgen,set2/Q2C1N3B3W2_0_BPP,200,1,2,7713.27,5.7,7713.27,0,OPTIMAL,640,170,168,2,0.99,0.01,0.37,4.78,4.68,0.1,0.07,0.84,0.82,0.02
1,colgen,set2/Q2C1N3B3W2_1_BPP,200,1,2,7744.55,5.24,7744.55,0,OPTIMAL,602,155,154,1,0.99,0.01,0.33,4.39,4.34,0.05,0.06,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B3W2_2_BPP,200,1,2,7727.27,5.51,7727.27,0,OPTIMAL,709,166,165,1,0.99,0.01,0.4,4.57,4.52,0.05,0.07,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B3W2_3_BPP,200,1,2,7730.43,5.76,7730.43,0,OPTIMAL,663,172,169,3,0.98,0.02,0.38,4.8,4.66,0.14,0.07,0.83,0.81,0.02
1,colgen,set2/Q2C1N3B3W2_4_BPP,200,1,2,7537.5,5.79,7537.5,0,OPTIMAL,677,176,175,1,0.99,0.01,0.42,4.79,4.74,0.05,0.07,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B3W2_5_BPP,200,1,2,7894.23,5.36,7894.23,0,OPTIMAL,583,160,159,1,0.99,0.01,0.32,4.48,4.43,0.05,0.06,0.84,0.83,0.01
1,colgen,set2/Q2C1N3B3W2_6_BPP,200,1,2,7508.18,5.67,7508.18,0,OPTIMAL,676,166,163,3,0.98,0.02,0.43,4.72,4.62,0.1,0.08,0.83,0.81,0.02
1,colgen,set2/Q2C1N3B3W2_7_BPP,200,1,2,7440.16,5.48,7440.16,0,OPTIMAL,677,159,158,1,0.99,0.01,0.37,4.56,4.52,0.04,0.07,0.83,0.82,0.01
1,colgen,set2/Q2C1N3B3W2_8_BPP,200,1,2,7856.73,6.74,7856.73,0,OPTIMAL,663,202,190,12,0.94,0.06,0.43,5.72,5.19,0.54,0.06,0.85,0.77,0.08
1,colgen,set2/Q2C1N3B3W2_9_BPP,200,1,2,7816.33,5.71,7816.33,0,OPTIMAL,656,175,173,2,0.99,0.01,0.38,4.8,4.7,0.1,0.07,0.84,0.82,0.02
1,colgen,set2/Q2C2N3B1W2_0_BPP,200,1,2,7528.85,5.06,7528.85,0,OPTIMAL,560,137,135,2,0.99,0.01,0.32,4.22,4.14,0.08,0.06,0.83,0.82,0.02
1,colgen,set2/Q2C2N3B1W2_1_BPP,200,1,2,8013.46,4.57,8013.46,0,OPTIMAL,526,121,120,1,0.99,0.01,0.24,3.84,3.79,0.05,0.05,0.84,0.83,0.01
1,colgen,set2/Q2C2N3B1W2_2_BPP,200,1,2,7731.03,5.12,7731.03,0,OPTIMAL,588,138,136,2,0.99,0.01,0.31,4.26,4.18,0.07,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C2N3B1W2_3_BPP,200,1,2,7658.7,4.86,7658.7,0,OPTIMAL,560,129,128,1,0.99,0.01,0.33,4.04,4.0,0.05,0.07,0.83,0.82,0.01
1,colgen,set2/Q2C2N3B1W2_4_BPP,200,1,2,7617.31,5.09,7617.31,0,OPTIMAL,568,138,137,1,0.99,0.01,0.29,4.25,4.2,0.05,0.06,0.83,0.83,0.01
1,colgen,set2/Q2C2N3B1W2_5_BPP,200,1,2,7551.72,4.84,7551.72,0,OPTIMAL,547,125,123,2,0.98,0.02,0.3,3.98,3.89,0.09,0.06,0.82,0.8,0.02
1,colgen,set2/Q2C2N3B1W2_6_BPP,200,1,2,7663.79,5.0,7663.79,0,OPTIMAL,566,137,136,1,0.99,0.01,0.3,4.16,4.11,0.05,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C2N3B1W2_7_BPP,200,1,2,7760.87,4.65,7760.87,0,OPTIMAL,497,119,118,1,0.99,0.01,0.26,3.87,3.82,0.05,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C2N3B1W2_8_BPP,200,1,2,7611.54,4.88,7611.54,0,OPTIMAL,527,125,124,1,0.99,0.01,0.27,4.06,4.02,0.05,0.05,0.83,0.82,0.01
1,colgen,set2/Q2C2N3B1W2_9_BPP,200,1,2,7462.07,5.02,7462.07,0,OPTIMAL,564,135,134,1,0.99,0.01,0.32,4.18,4.14,0.04,0.06,0.83,0.82,0.01
1,colgen,set2/Q2C2N3B2W2_0_BPP,200,1,2,7865.38,5.01,7865.38,0,OPTIMAL,608,137,135,2,0.99,0.01,0.31,4.19,4.09,0.1,0.06,0.84,0.82,0.02
1,colgen,set2/Q2C2N3B2W2_1_BPP,200,1,2,7931.82,4.87,7931.82,0,OPTIMAL,520,134,132,2,0.99,0.01,0.27,4.1,4.0,0.1,0.05,0.84,0.82,0.02
1,colgen,set2/Q2C2N3B2W2_2_BPP,200,1,2,7794.87,5.17,7794.87,0,OPTIMAL,577,146,144,2,0.99,0.01,0.32,4.31,4.24,0.06,0.06,0.83,0.82,0.01
