id,solver,instance,n_items,n_classes,type,objective,type1_bins,type2_bins,type3_bins,type4_bins,bins_total,time_seconds,average_fill_rate,min_fill_rate,max_fill_rate
1,bfdc-b,set2_3classes/Q2C1N3B2W1_0_BPP,200,3,1,11500.0,115,0,0,0,115,0.13,0.94,0.67,1.0
1,cf,set2_3classes/Q2C1N3B2W1_0_BPP,200,3,1,11500.0,115,0,0,0,115,0.09,0.94,0.66,1.0
1,ffdc,set2_3classes/Q2C1N3B2W1_0_BPP,200,3,1,11500.0,115,0,0,0,115,0.09,0.94,0.66,1.0
1,bfdc-a,set2_3classes/Q2C1N3B2W1_1_BPP,200,3,1,10000.0,100,0,0,0,100,0.07,0.96,0.21,1.0
1,bfdc-b,set2_3classes/Q2C1N3B2W1_1_BPP,200,3,1,10000.0,100,0,0,0,100,0.13,0.96,0.43,1.0
1,cf,set2_3classes/Q2C1N3B2W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.95,0.37,1.0
1,ffdc,set2_3classes/Q2C1N3B2W1_1_BPP,200,3,1,10000.0,100,0,0,0,100,0.09,0.96,0.21,1.0
1,bfdc-a,set2_3classes/Q2C1N3B2W1_2_BPP,200,3,1,10500.0,105,0,0,0,105,0.07,0.94,0.49,1.0
1,bfdc-b,set2_3classes/Q2C1N3B2W1_2_BPP,200,3,1,10500.0,105,0,0,0,105,0.12,0.94,0.55,1.0
1,cf,set2_3classes/Q2C1N3B2W1_2_BPP,200,3,1,10500.0,105,0,0,0,105,0.08,0.94,0.49,1.0
1,ffdc,set2_3classes/Q2C1N3B2W1_2_BPP,200,3,1,10500.0,105,0,0,0,105,0.07,0.94,0.49,1.0
1,bfdc-a,set2_3classes/Q2C1N3B2W1_3_BPP,200,3,1,10800.0,108,0,0,0,108,0.09,0.96,0.47,1.0
1,bfdc-b,set2_3classes/Q2C1N3B2W1_3_BPP,200,3,1,10800.0,108,0,0,0,108,0.14,0.96,0.64,1.0
1,cf,set2_3classes/Q2C1N3B2W1_3_BPP,200,3,1,10800.0,108,0,0,0,108,0.11,0.96,0.47,1.0
1,ffdc,set2_3classes/Q2C1N3B2W1_3_BPP,200,3,1,10800.0,108,0,0,0,108,0.1,0.96,0.47,1.0
1,bfdc-a,set2_3classes/Q2C1N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.97,0.52,1.0
1,bfdc-b,set2_3classes/Q2C1N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.13,0.97,0.58,1.0
1,cf,set2_3classes/Q2C1N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.97,0.52,1.0
1,ffdc,set2_3classes/Q2C1N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.09,0.97,0.55,1.0
1,bfdc-a,set2_3classes/Q2C1N3B3W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.07,0.96,0.6,1.0
1,bfdc-b,set2_3classes/Q2C1N3B3W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.12,0.96,0.64,1.0
1,cf,set2_3classes/Q2C1N3B3W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.07,0.96,0.6,1.0
1,ffdc,set2_3classes/Q2C1N3B3W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.1,0.96,0.6,1.0
1,bfdc-a,set2_3classes/Q2C1N3B3W1_1_BPP,200,3,1,10200.0,102,0,0,0,102,0.07,0.97,0.64,1.0
1,bfdc-b,set2_3classes/Q2C1N3B3W1_1_BPP,200,3,1,10200.0,102,0,0,0,102,0.14,0.97,0.73,1.0
1,cf,set2_3classes/Q2C1N3B3W1_1_BPP,200,3,1,10200.0,102,0,0,0,102,0.1,0.97,0.64,1.0
1,ffdc,set2_3classes/Q2C1N3B3W1_1_BPP,200,3,1,10200.0,102,0,0,0,102,0.07,0.97,0.64,1.0
1,bfdc-a,set2_3classes/Q2C1N3B3W1_2_BPP,200,3,1,11900.0,119,0,0,0,119,0.08,0.92,0.59,1.0
1,bfdc-b,set2_3classes/Q2C1N3B3W1_2_BPP,200,3,1,11900.0,119,0,0,0,119,0.12,0.92,0.62,1.0
1,cf,set2_3classes/Q2C1N3B3W1_2_BPP,200,3,1,11900.0,119,0,0,0,119,0.09,0.92,0.59,1.0
1,ffdc,set2_3classes/Q2C1N3B3W1_2_BPP,200,3,1,11900.0,119,0,0,0,119,0.09,0.92,0.59,1.0
1,bfdc-a,set2_3classes/Q2C1N3B3W1_3_BPP,200,3,1,9900.0,99,0,0,0,99,0.07,0.96,0.17,1.0
1,bfdc-b,set2_3classes/Q2C1N3B3W1_3_BPP,200,3,1,9800.0,98,0,0,0,98,0.13,0.97,0.17,1.0
1,cf,set2_3classes/Q2C1N3B3W1_3_BPP,200,3,1,9800.0,98,0,0,0,98,0.06,0.97,0.83,1.0
1,ffdc,set2_3classes/Q2C1N3B3W1_3_BPP,200,3,1,10000.0,100,0,0,0,100,0.07,0.95,0.01,1.0
1,bfdc-a,set2_3classes/Q2C1N3B3W1_4_BPP,200,3,1,10600.0,106,0,0,0,106,0.07,0.95,0.59,1.0
1,bfdc-b,set2_3classes/Q2C1N3B3W1_4_BPP,200,3,1,10600.0,106,0,0,0,106,0.12,0.95,0.77,1.0
1,cf,set2_3classes/Q2C1N3B3W1_4_BPP,200,3,1,10600.0,106,0,0,0,106,0.07,0.95,0.59,1.0
1,ffdc,set2_3classes/Q2C1N3B3W1_4_BPP,200,3,1,10600.0,106,0,0,0,106,0.1,0.95,0.59,1.0
1,bfdc-a,set2_3classes/Q2C2N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.06,0.97,0.62,1.0
1,bfdc-b,set2_3classes/Q2C2N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.13,0.97,0.62,1.0
1,cf,set2_3classes/Q2C2N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.1,0.97,0.71,1.0
1,ffdc,set2_3classes/Q2C2N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.09,0.97,0.62,1.0
1,bfdc-a,set2_3classes/Q2C2N3B1W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.08,0.97,0.67,1.0
1,bfdc-b,set2_3classes/Q2C2N3B1W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.11,0.97,0.67,1.0
1,cf,set2_3classes/Q2C2N3B1W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.09,0.97,0.67,1.0
1,ffdc,set2_3classes/Q2C2N3B1W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.06,0.97,0.67,1.0
1,bfdc-a,set2_3classes/Q2C2N3B1W1_2_BPP,200,3,1,10700.0,107,0,0,0,107,0.08,0.97,0.58,1.0
1,bfdc-b,set2_3classes/Q2C2N3B1W1_2_BPP,200,3,1,10700.0,107,0,0,0,107,0.12,0.97,0.76,1.0
1,cf,set2_3classes/Q2C2N3B1W1_2_BPP,200,3,1,10800.0,108,0,0,0,108,0.09,0.96,0.3,1.0
1,ffdc,set2_3classes/Q2C2N3B1W1_2_BPP,200,3,1,10700.0,107,0,0,0,107,0.07,0.97,0.58,1.0
1,bfdc-a,set2_3classes/Q2C2N3B1W1_3_BPP,200,3,1,10400.0,104,0,0,0,104,0.07,0.95,0.38,1.0
1,bfdc-b,set2_3classes/Q2C2N3B1W1_3_BPP,200,3,1,10400.0,104,0,0,0,104,0.12,0.95,0.63,1.0
1,cf,set2_3classes/Q2C2N3B1W1_3_BPP,200,3,1,10400.0,104,0,0,0,104,0.07,0.95,0.38,1.0
1,ffdc,set2_3classes/Q2C2N3B1W1_3_BPP,200,3,1,10400.0,104,0,0,0,104,0.09,0.95,0.38,1.0
1,bfdc-a,set2_3classes/Q2C2N3B1W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.07,0.95,0.47,1.0
1,bfdc-b,set2_3classes/Q2C2N3B1W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.12,0.95,0.64,1.0
1,cf,set2_3classes/Q2C2N3B1W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.09,0.95,0.47,1.0
1,ffdc,set2_3classes/Q2C2N3B1W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.1,0.95,0.47,1.0
1,bfdc-a,set2_3classes/Q2C2N3B2W1_0_BPP,200,3,1,11000.0,110,0,0,0,110,0.08,0.95,0.46,1.0
1,bfdc-b,set2_3classes/Q2C2N3B2W1_0_BPP,200,3,1,11000.0,110,0,0,0,110,0.14,0.95,0.55,1.0
1,cf,set2_3classes/Q2C2N3B2W1_0_BPP,200,3,1,11000.0,110,0,0,0,110,0.08,0.95,0.46,1.0
1,ffdc,set2_3classes/Q2C2N3B2W1_0_BPP,200,3,1,11000.0,110,0,0,0,110,0.07,0.95,0.46,1.0
1,bfdc-a,set2_3classes/Q2C2N3B2W1_1_BPP,200,3,1,10900.0,109,0,0,0,109,0.07,0.96,0.75,1.0
1,bfdc-b,set2_3classes/Q2C2N3B2W1_1_BPP,200,3,1,10900.0,109,0,0,0,109,0.13,0.96,0.77,1.0
1,cf,set2_3classes/Q2C2N3B2W1_1_BPP,200,3,1,11000.0,110,0,0,0,110,0.1,0.95,0.75,1.0
1,ffdc,set2_3classes/Q2C2N3B2W1_1_BPP,200,3,1,10900.0,109,0,0,0,109,0.09,0.96,0.75,1.0
1,bfdc-a,set2_3classes/Q2C2N3B2W1_2_BPP,200,3,1,10600.0,106,0,0,0,106,0.08,0.97,0.49,1.0
1,bfdc-b,set2_3classes/Q2C2N3B2W1_2_BPP,200,3,1,10600.0,106,0,0,0,106,0.11,0.97,0.63,1.0
1,cf,set2_3classes/Q2C2N3B2W1_2_BPP,200,3,1,10600.0,106,0,0,0,106,0.09,0.97,0.49,1.0
1,ffdc,set2_3classes/Q2C2N3B2W1_2_BPP,200,3,1,10600.0,106,0,0,0,106,0.1,0.97,0.49,1.0
1,bfdc-a,set2_3classes/Q2C2N3B2W1_3_BPP,200,3,1,10700.0,107,0,0,0,107,0.07,0.94,0.45,1.0
1,bfdc-b,set2_3classes/Q2C2N3B2W1_3_BPP,200,3,1,10700.0,107,0,0,0,107,0.11,0.94,0.66,1.0
1,cf,set2_3classes/Q2C2N3B2W1_3_BPP,200,3,1,10700.0,107,0,0,0,107,0.09,0.94,0.45,1.0
1,ffdc,set2_3classes/Q2C2N3B2W1_3_BPP,200,3,1,10700.0,107,0,0,0,107,0.06,0.94,0.45,1.0
1,bfdc-a,set2_3classes/Q2C2N3B2W1_4_BPP,200,3,1,10200.0,102,0,0,0,102,0.1,0.96,0.46,1.0
1,bfdc-b,set2_3classes/Q2C2N3B2W1_4_BPP,200,3,1,10200.0,102,0,0,0,102,0.13,0.96,0.77,1.0
1,cf,set2_3classes/Q2C2N3B2W1_4_BPP,200,3,1,10200.0,102,0,0,0,102,0.08,0.96,0.46,1.0
1,ffdc,set2_3classes/Q2C2N3B2W1_4_BPP,200,3,1,10200.0,102,0,0,0,102,0.07,0.96,0.46,1.0
1,bfdc-a,set2_3classes/Q2C2N3B3W1_0_BPP,200,3,1,11200.0,112,0,0,0,112,0.06,0.93,0.49,1.0
1,bfdc-b,set2_3classes/Q2C2N3B3W1_0_BPP,200,3,1,11200.0,112,0,0,0,112,0.13,0.93,0.52,1.0
1,cf,set2_3classes/Q2C2N3B3W1_0_BPP,200,3,1,11200.0,112,0,0,0,112,0.09,0.93,0.49,1.0
1,ffdc,set2_3classes/Q2C2N3B3W1_0_BPP,200,3,1,11200.0,112,0,0,0,112,0.08,0.93,0.49,1.0
1,bfdc-a,set2_3classes/Q2C2N3B3W1_1_BPP,200,3,1,10500.0,105,0,0,0,105,0.08,0.97,0.53,1.0
1,bfdc-b,set2_3classes/Q2C2N3B3W1_1_BPP,200,3,1,10500.0,105,0,0,0,105,0.12,0.97,0.55,1.0
1,cf,set2_3classes/Q2C2N3B3W1_1_BPP,200,3,1,10600.0,106,0,0,0,106,0.08,0.96,0.35,1.0
1,ffdc,set2_3classes/Q2C2N3B3W1_1_BPP,200,3,1,10500.0,105,0,0,0,105,0.09,0.97,0.53,1.0
1,bfdc-a,set2_3classes/Q2C2N3B3W1_2_BPP,200,3,1,11100.0,111,0,0,0,111,0.07,0.95,0.58,1.0
1,bfdc-b,set2_3classes/Q2C2N3B3W1_2_BPP,200,3,1,11100.0,111,0,0,0,111,0.14,0.95,0.58,1.0
1,cf,set2_3classes/Q2C2N3B3W1_2_BPP,200,3,1,11100.0,111,0,0,0,111,0.07,0.95,0.58,1.0
1,ffdc,set2_3classes/Q2C2N3B3W1_2_BPP,200,3,1,11100.0,111,0,0,0,111,0.07,0.95,0.58,1.0
1,bfdc-a,set2_3classes/Q2C2N3B3W1_3_BPP,200,3,1,11000.0,110,0,0,0,110,0.08,0.95,0.46,1.0
1,bfdc-b,set2_3classes/Q2C2N3B3W1_3_BPP,200,3,1,11000.0,110,0,0,0,110,0.12,0.95,0.77,1.0
1,cf,set2_3classes/Q2C2N3B3W1_3_BPP,200,3,1,11000.0,110,0,0,0,110,0.08,0.95,0.46,1.0
1,ffdc,set2_3classes/Q2C2N3B3W1_3_BPP,200,3,1,11000.0,110,0,0,0,110,0.06,0.95,0.46,1.0
1,bfdc-a,set2_3classes/Q2C2N3B3W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.07,0.94,0.68,1.0
1,bfdc-b,set2_3classes/Q2C2N3B3W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.12,0.94,0.68,1.0
1,cf,set2_3classes/Q2C2N3B3W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.08,0.94,0.68,1.0
1,ffdc,set2_3classes/Q2C2N3B3W1_4_BPP,200,3,1,11500.0,115,0,0,0,115,0.08,0.94,0.68,1.0
1,bfdc-a,set2_3classes/Q2C3N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.06,0.96,0.19,1.0
1,bfdc-b,set2_3classes/Q2C3N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.12,0.96,0.36,1.0
1,cf,set2_3classes/Q2C3N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.08,0.96,0.33,1.0
1,ffdc,set2_3classes/Q2C3N3B1W1_0_BPP,200,3,1,10300.0,103,0,0,0,103,0.07,0.96,0.19,1.0
1,bfdc-a,set2_3classes/Q2C3N3B1W1_1_BPP,200,3,1,10000.0,100,0,0,0,100,0.08,0.92,0.16,1.0
1,bfdc-b,set2_3classes/Q2C3N3B1W1_1_BPP,200,3,1,9800.0,98,0,0,0,98,0.14,0.94,0.16,1.0
1,cf,set2_3classes/Q2C3N3B1W1_1_BPP,200,3,1,9700.0,97,0,0,0,97,0.08,0.95,0.51,1.0
1,ffdc,set2_3classes/Q2C3N3B1W1_1_BPP,200,3,1,10000.0,100,0,0,0,100,0.07,0.92,0.16,1.0
1,bfdc-a,set2_3classes/Q2C3N3B1W1_2_BPP,200,3,1,12400.0,124,0,0,0,124,0.08,0.82,0.02,1.0
1,bfdc-b,set2_3classes/Q2C3N3B1W1_2_BPP,200,3,1,12400.0,124,0,0,0,124,0.12,0.82,0.02,1.0
1,cf,set2_3classes/Q2C3N3B1W1_2_BPP,200,3,1,12400.0,124,0,0,0,124,0.1,0.82,0.11,1.0
1,ffdc,set2_3classes/Q2C3N3B1W1_2_BPP,200,3,1,12400.0,124,0,0,0,124,0.1,0.82,0.02,1.0
1,bfdc-a,set2_3classes/Q2C3N3B1W1_3_BPP,200,3,1,13500.0,135,0,0,0,135,0.1,0.8,0.11,1.0
1,bfdc-b,set2_3classes/Q2C3N3B1W1_3_BPP,200,3,1,13500.0,135,0,0,0,135,0.13,0.8,0.11,1.0
1,cf,set2_3classes/Q2C3N3B1W1_3_BPP,200,3,1,13500.0,135,0,0,0,135,0.11,0.8,0.11,1.0
1,ffdc,set2_3classes/Q2C3N3B1W1_3_BPP,200,3,1,13500.0,135,0,0,0,135,0.07,0.8,0.11,1.0
1,bfdc-a,set2_3classes/Q2C3N3B1W1_4_BPP,200,3,1,9700.0,97,0,0,0,97,0.08,0.96,0.04,1.0
1,bfdc-b,set2_3classes/Q2C3N3B1W1_4_BPP,200,3,1,9600.0,96,0,0,0,96,0.12,0.97,0.18,1.0
1,cf,set2_3classes/Q2C3N3B1W1_4_BPP,200,3,1,9800.0,98,0,0,0,98,0.07,0.95,0.5,1.0
1,ffdc,set2_3classes/Q2C3N3B1W1_4_BPP,200,3,1,9700.0,97,0,0,0,97,0.07,0.96,0.18,1.0
1,bfdc-a,set2_3classes/Q2C3N3B2W1_0_BPP,200,3,1,12700.0,127,0,0,0,127,0.07,0.8,0.06,1.0
1,bfdc-b,set2_3classes/Q2C3N3B2W1_0_BPP,200,3,1,12700.0,127,0,0,0,127,0.12,0.8,0.06,1.0
1,cf,set2_3classes/Q2C3N3B2W1_0_BPP,200,3,1,12700.0,127,0,0,0,127,0.09,0.8,0.08,1.0
1,ffdc,set2_3classes/Q2C3N3B2W1_0_BPP,200,3,1,12700.0,127,0,0,0,127,0.08,0.8,0.06,1.0
1,bfdc-a,set2_3classes/Q2C3N3B2W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.95,0.26,1.0
1,bfdc-b,set2_3classes/Q2C3N3B2W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.12,0.95,0.26,1.0
1,cf,set2_3classes/Q2C3N3B2W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.08,0.95,0.21,1.0
1,ffdc,set2_3classes/Q2C3N3B2W1_1_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.95,0.26,1.0
1,bfdc-a,set2_3classes/Q2C3N3B2W1_2_BPP,200,3,1,13000.0,130,0,0,0,130,0.07,0.83,0.23,1.0
1,bfdc-b,set2_3classes/Q2C3N3B2W1_2_BPP,200,3,1,13000.0,130,0,0,0,130,0.12,0.83,0.23,1.0
1,cf,set2_3classes/Q2C3N3B2W1_2_BPP,200,3,1,13100.0,131,0,0,0,131,0.09,0.82,0.2,1.0
1,ffdc,set2_3classes/Q2C3N3B2W1_2_BPP,200,3,1,13000.0,130,0,0,0,130,0.1,0.83,0.23,1.0
1,bfdc-a,set2_3classes/Q2C3N3B2W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.1,0.97,0.08,1.0
1,bfdc-b,set2_3classes/Q2C3N3B2W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.12,0.97,0.05,1.0
1,cf,set2_3classes/Q2C3N3B2W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.08,0.97,0.77,1.0
1,ffdc,set2_3classes/Q2C3N3B2W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.07,0.97,0.08,1.0
1,bfdc-a,set2_3classes/Q2C3N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.09,0.95,0.03,1.0
1,bfdc-b,set2_3classes/Q2C3N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.13,0.95,0.01,1.0
1,cf,set2_3classes/Q2C3N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.1,0.95,0.32,1.0
1,ffdc,set2_3classes/Q2C3N3B2W1_4_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.95,0.03,1.0
1,bfdc-a,set2_3classes/Q2C3N3B3W1_0_BPP,200,3,1,12400.0,124,0,0,0,124,0.07,0.82,0.06,1.0
1,bfdc-b,set2_3classes/Q2C3N3B3W1_0_BPP,200,3,1,12400.0,124,0,0,0,124,0.12,0.82,0.06,1.0
1,cf,set2_3classes/Q2C3N3B3W1_0_BPP,200,3,1,12400.0,124,0,0,0,124,0.1,0.82,0.06,1.0
1,ffdc,set2_3classes/Q2C3N3B3W1_0_BPP,200,3,1,12400.0,124,0,0,0,124,0.07,0.82,0.06,1.0
1,bfdc-a,set2_3classes/Q2C3N3B3W1_1_BPP,200,3,1,12900.0,129,0,0,0,129,0.08,0.79,0.1,1.0
1,bfdc-b,set2_3classes/Q2C3N3B3W1_1_BPP,200,3,1,12800.0,128,0,0,0,128,0.12,0.79,0.1,1.0
1,cf,set2_3classes/Q2C3N3B3W1_1_BPP,200,3,1,13000.0,130,0,0,0,130,0.08,0.78,0.11,1.0
1,ffdc,set2_3classes/Q2C3N3B3W1_1_BPP,200,3,1,13000.0,130,0,0,0,130,0.07,0.78,0.09,1.0
1,bfdc-a,set2_3classes/Q2C3N3B3W1_2_BPP,200,3,1,13100.0,131,0,0,0,131,0.08,0.78,0.08,1.0
1,bfdc-b,set2_3classes/Q2C3N3B3W1_2_BPP,200,3,1,13100.0,131,0,0,0,131,0.12,0.78,0.08,1.0
1,cf,set2_3classes/Q2C3N3B3W1_2_BPP,200,3,1,13100.0,131,0,0,0,131,0.08,0.78,0.05,1.0
1,ffdc,set2_3classes/Q2C3N3B3W1_2_BPP,200,3,1,13100.0,131,0,0,0,131,0.09,0.78,0.08,1.0
1,bfdc-a,set2_3classes/Q2C3N3B3W1_3_BPP,200,3,1,10100.0,101,0,0,0,101,0.08,0.93,0.1,1.0
1,bfdc-b,set2_3classes/Q2C3N3B3W1_3_BPP,200,3,1,10100.0,101,0,0,0,101,0.11,0.93,0.07,1.0
1,cf,set2_3classes/Q2C3N3B3W1_3_BPP,200,3,1,9900.0,99,0,0,0,99,0.07,0.95,0.48,1.0
1,ffdc,set2_3classes/Q2C3N3B3W1_3_BPP,200,3,1,10100.0,101,0,0,0,101,0.09,0.93,0.1,1.0
1,bfdc-a,set2_3classes/Q2C3N3B3W1_4_BPP,200,3,1,13800.0,138,0,0,0,138,0.07,0.78,0.02,1.0
1,bfdc-b,set2_3classes/Q2C3N3B3W1_4_BPP,200,3,1,13800.0,138,0,0,0,138,0.12,0.78,0.02,1.0
1,cf,set2_3classes/Q2C3N3B3W1_4_BPP,200,3,1,13800.0,138,0,0,0,138,0.1,0.78,0.02,1.0
1,ffdc,set2_3classes/Q2C3N3B3W1_4_BPP,200,3,1,13800.0,138,0,0,0,138,0.07,0.78,0.02,1.0
1,bfdc-a,set2_3classes/Q3C1N3B1W1_0_BPP,200,3,1,10500.0,105,0,0,0,105,0.06,0.97,0.5,1.0
1,bfdc-b,set2_3classes/Q3C1N3B1W1_0_BPP,200,3,1,10500.0,105,0,0,0,105,0.14,0.97,0.52,1.0
1,cf,set2_3classes/Q3C1N3B1W1_0_BPP,200,3,1,10500.0,105,0,0,0,105,0.1,0.97,0.5,1.0
1,ffdc,set2_3classes/Q3C1N3B1W1_0_BPP,200,3,1,10500.0,105,0,0,0,105,0.07,0.97,0.5,1.0
1,bfdc-a,set2_3classes/Q3C1N3B1W1_1_BPP,200,3,1,11400.0,114,0,0,0,114,0.08,0.94,0.45,1.0
1,bfdc-b,set2_3classes/Q3C1N3B1W1_1_BPP,200,3,1,11400.0,114,0,0,0,114,0.13,0.94,0.66,1.0
1,cf,set2_3classes/Q3C1N3B1W1_1_BPP,200,3,1,11400.0,114,0,0,0,114,0.09,0.94,0.45,1.0
1,ffdc,set2_3classes/Q3C1N3B1W1_1_BPP,200,3,1,11400.0,114,0,0,0,114,0.09,0.94,0.45,1.0
1,bfdc-a,set2_3classes/Q3C1N3B1W1_2_BPP,200,3,1,11000.0,110,0,0,0,110,0.07,0.96,0.5,1.0
1,bfdc-b,set2_3classes/Q3C1N3B1W1_2_BPP,200,3,1,11000.0,110,0,0,0,110,0.14,0.96,0.64,1.0
1,cf,set2_3classes/Q3C1N3B1W1_2_BPP,200,3,1,11000.0,110,0,0,0,110,0.1,0.96,0.5,1.0
1,ffdc,set2_3classes/Q3C1N3B1W1_2_BPP,200,3,1,11000.0,110,0,0,0,110,0.08,0.96,0.5,1.0
1,bfdc-a,set2_3classes/Q3C1N3B1W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.08,0.97,0.48,1.0
1,bfdc-b,set2_3classes/Q3C1N3B1W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.13,0.97,0.72,1.0
1,cf,set2_3classes/Q3C1N3B1W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.08,0.97,0.49,1.0
1,ffdc,set2_3classes/Q3C1N3B1W1_3_BPP,200,3,1,10200.0,102,0,0,0,102,0.09,0.97,0.48,1.0
1,bfdc-a,set2_3classes/Q3C1N3B1W1_4_BPP,200,3,1,11100.0,111,0,0,0,111,0.04,0.96,0.3,1.0
1,bfdc-b,set2_3classes/Q3C1N3B1W1_4_BPP,200,3,1,11100.0,111,0,0,0,111,0.12,0.96,0.59,1.0
1,cf,set2_3classes/Q3C1N3B1W1_4_BPP,200,3,1,11100.0,111,0,0,0,111,0.08,0.96,0.37,1.0
1,ffdc,set2_3classes/Q3C1N3B1W1_4_BPP,200,3,1,11100.0,111,0,0,0,111,0.08,0.96,0.3,1.0
1,bfdc-a,set2_3classes/Q3C1N3B2W1_0_BPP,200,3,1,10900.0,109,0,0,0,109,0.06,0.96,0.51,1.0
1,bfdc-b,set2_3classes/Q3C1N3B2W1_0_BPP,200,3,1,10900.0,109,0,0,0,109,0.11,0.96,0.67,1.0
1,cf,set2_3classes/Q3C1N3B2W1_0_BPP,200,3,1,10900.0,109,0,0,0,109,0.08,0.96,0.51,1.0
1,ffdc,set2_3classes/Q3C1N3B2W1_0_BPP,200,3,1,10900.0,109,0,0,0,109,0.08,0.96,0.51,1.0
1,bfdc-a,set2_3classes/Q3C1N3B2W1_1_BPP,200,3,1,11000.0,110,0,0,0,110,0.06,0.97,0.59,1.0
1,bfdc-b,set2_3classes/Q3C1N3B2W1_1_BPP,200,3,1,11000.0,110,0,0,0,110,0.12,0.97,0.8,1.0
1,cf,set2_3classes/Q3C1N3B2W1_1_BPP,200,3,1,11000.0,110,0,0,0,110,0.07,0.97,0.59,1.0
1,ffdc,set2_3classes/Q3C1N3B2W1_1_BPP,200,3,1,11000.0,110,0,0,0,110,0.1,0.97,0.59,1.0
1,bfdc-a,set2_3classes/Q3C1N3B2W1_2_BPP,200,3,1,11200.0,112,0,0,0,112,0.08,0.95,0.59,1.0
1,bfdc-b,set2_3classes/Q3C1N3B2W1_2_BPP,200,3,1,11200.0,112,0,0,0,112,0.13,0.95,0.69,1.0
1,cf,set2_3classes/Q3C1N3B2W1_2_BPP,200,3,1,11200.0,112,0,0,0,112,0.07,0.95,0.59,1.0
1,ffdc,set2_3classes/Q3C1N3B2W1_2_BPP,200,3,1,11200.0,112,0,0,0,112,0.08,0.95,0.59,1.0
1,bfdc-a,set2_3classes/Q3C1N3B2W1_3_BPP,200,3,1,10100.0,101,0,0,0,101,0.08,0.96,0.26,1.0
1,bfdc-b,set2_3classes/Q3C1N3B2W1_3_BPP,200,3,1,10000.0,100,0,0,0,100,0.12,0.97,0.53,1.0
1,cf,set2_3classes/Q3C1N3B2W1_3_BPP,200,3,1,10100.0,101,0,0,0,101,0.08,0.96,0.58,1.0
1,ffdc,set2_3classes/Q3C1N3B2W1_3_BPP,200,3,1,10100.0,101,0,0,0,101,0.07,0.96,0.26,1.0
1,bfdc-a,set2_3classes/Q3C1N3B2W1_4_BPP,200,3,1,10400.0,104,0,0,0,104,0.06,0.97,0.39,1.0
1,bfdc-b,set2_3classes/Q3C1N3B2W1_4_BPP,200,3,1,10400.0,104,0,0,0,104,0.11,0.97,0.67,1.0
1,cf,set2_3classes/Q3C1N3B2W1_4_BPP,200,3,1,10400.0,104,0,0,0,104,0.1,0.97,0.41,1.0
1,ffdc,set2_3classes/Q3C1N3B2W1_4_BPP,200,3,1,10400.0,104,0,0,0,104,0.08,0.97,0.39,1.0
1,bfdc-a,set2_3classes/Q3C1N3B3W1_0_BPP,200,3,1,10400.0,104,0,0,0,104,0.08,0.94,0.21,1.0
