id,solver,instance,n_items,n_classes,type,objective,type1_bins,type2_bins,type3_bins,type4_bins,bins_total,time_seconds,average_fill_rate,min_fill_rate,max_fill_rate
1,bfdc-a,set3_t1_noncorr/I1000_C3_6,1000,3,1,26794.09,140,102,0,0,242,0.56,0.46,0.05,1
1,bfdc-b,set3_t1_noncorr/I1000_C3_6,1000,3,1,26292.36,140,98,0,0,238,1.11,0.42,0.14,0.97
1,cf,set3_t1_noncorr/I1000_C3_6,1000,3,1,19083.57,113,59,3,0,175,0.55,0.59,0.03,0.98
1,ffdc,set3_t1_noncorr/I1000_C3_6,1000,3,1,26292.36,140,98,0,0,238,0.77,0.42,0.14,0.97
1,bfdc-a,set3_t1_noncorr/I1000_C3_7,1000,3,1,30399.27,140,0,129,0,269,0.47,0.39,0.04,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C3_7,1000,3,1,30399.27,140,0,129,0,269,0.94,0.39,0.04,0.99
1,cf,set3_t1_noncorr/I1000_C3_7,1000,3,1,22136.07,140,0,64,0,204,0.51,0.53,0.05,1
1,ffdc,set3_t1_noncorr/I1000_C3_7,1000,3,1,30399.27,140,0,129,0,269,0.44,0.4,0.04,0.99
1,bfdc-a,set3_t1_noncorr/I1000_C3_8,1000,3,1,26901.07,140,0,105,0,245,0.47,0.44,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C3_8,1000,3,1,26655.34,140,0,103,0,243,0.96,0.44,0.04,1
1,cf,set3_t1_noncorr/I1000_C3_8,1000,3,1,19580.57,127,0,56,0,183,0.58,0.56,0.07,0.99
1,ffdc,set3_t1_noncorr/I1000_C3_8,1000,3,1,26655.34,140,0,103,0,243,0.53,0.38,0.14,0.9
1,bfdc-a,set3_t1_noncorr/I1000_C3_9,1000,3,1,26169.88,140,104,0,0,244,0.5,0.46,0.03,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C3_9,1000,3,1,26286.89,140,105,0,0,245,1.04,0.45,0.02,0.99
1,cf,set3_t1_noncorr/I1000_C3_9,1000,3,1,21255.12,140,62,0,0,202,0.57,0.55,0.02,1
1,ffdc,set3_t1_noncorr/I1000_C3_9,1000,3,1,26169.88,140,104,0,0,244,0.61,0.46,0.03,0.99
1,bfdc-a,set3_t1_corr/I1000_C4_1,1000,4,1,58437.69,140,110,246,0,496,0.52,0.22,0.01,0.99
1,bfdc-b,set3_t1_corr/I1000_C4_1,1000,4,1,58311.19,140,110,245,0,495,1.17,0.15,0.07,0.43
1,cf,set3_t1_corr/I1000_C4_1,1000,4,1,44522.47,140,110,136,0,386,0.62,0.3,0.03,0.99
1,ffdc,set3_t1_corr/I1000_C4_1,1000,4,1,58311.19,140,110,245,0,495,0.78,0.15,0.07,0.45
1,bfdc-a,set3_t1_corr/I1000_C4_10,1000,4,1,58570.11,140,0,360,0,500,0.5,0.21,0.01,1
1,bfdc-b,set3_t1_corr/I1000_C4_10,1000,4,1,58322.49,140,0,358,0,498,1.11,0.15,0.07,0.43
1,cf,set3_t1_corr/I1000_C4_10,1000,4,1,47427.58,140,0,270,0,410,0.53,0.27,0.03,0.98
1,ffdc,set3_t1_corr/I1000_C4_10,1000,4,1,58322.49,140,0,358,0,498,0.71,0.15,0.07,0.43
1,bfdc-a,set3_t1_corr/I1000_C4_2,1000,4,1,28693.04,140,0,113,0,253,0.49,0.43,0.03,0.97
1,bfdc-b,set3_t1_corr/I1000_C4_2,1000,4,1,28563.01,140,0,112,0,252,1.12,0.43,0.03,0.97
1,cf,set3_t1_corr/I1000_C4_2,1000,4,1,25442.37,140,0,88,0,228,0.54,0.51,0.02,0.99
1,ffdc,set3_t1_corr/I1000_C4_2,1000,4,1,28693.04,140,0,113,0,253,0.57,0.43,0.03,0.97
1,bfdc-a,set3_t1_corr/I1000_C4_3,1000,4,1,44172.9,140,110,122,0,372,0.57,0.27,0.01,0.93
1,bfdc-b,set3_t1_corr/I1000_C4_3,1000,4,1,44039.8,140,110,121,0,371,1.13,0.22,0.07,0.55
1,cf,set3_t1_corr/I1000_C4_3,1000,4,1,32726.17,140,110,36,0,286,0.63,0.41,0.01,0.99
1,ffdc,set3_t1_corr/I1000_C4_3,1000,4,1,44039.8,140,110,121,0,371,0.7,0.24,0.07,0.76
1,bfdc-a,set3_t1_corr/I1000_C4_4,1000,4,1,55375.34,140,0,341,0,481,0.49,0.21,0.03,0.99
1,bfdc-b,set3_t1_corr/I1000_C4_4,1000,4,1,55132.67,140,0,339,0,479,1,0.15,0.07,0.42
1,cf,set3_t1_corr/I1000_C4_4,1000,4,1,38267.06,140,0,200,0,340,0.56,0.33,0.01,0.98
1,ffdc,set3_t1_corr/I1000_C4_4,1000,4,1,55132.67,140,0,339,0,479,0.6,0.15,0.07,0.59
1,bfdc-a,set3_t1_corr/I1000_C4_5,1000,4,1,41454.68,140,110,97,0,347,0.59,0.29,0.01,0.97
1,bfdc-b,set3_t1_corr/I1000_C4_5,1000,4,1,40497.66,140,110,90,0,340,1.08,0.25,0.07,0.53
1,cf,set3_t1_corr/I1000_C4_5,1000,4,1,30927.53,140,110,20,0,270,0.68,0.44,0.03,1
1,ffdc,set3_t1_corr/I1000_C4_5,1000,4,1,40497.66,140,110,90,0,340,0.94,0.27,0.07,0.85
1,bfdc-a,set3_t1_corr/I1000_C4_6,1000,4,1,27685.49,140,110,2,0,252,0.57,0.44,0.03,0.94
1,bfdc-b,set3_t1_corr/I1000_C4_6,1000,4,1,27554.83,140,110,1,0,251,1.14,0.38,0.14,0.82
1,cf,set3_t1_corr/I1000_C4_6,1000,4,1,23274.88,140,76,0,0,216,0.67,0.54,0.03,0.99
1,ffdc,set3_t1_corr/I1000_C4_6,1000,4,1,27554.83,140,110,1,0,251,0.65,0.38,0.14,0.87
1,bfdc-a,set3_t1_corr/I1000_C4_7,1000,4,1,55115.93,140,0,340,0,480,0.44,0.22,0.01,0.96
1,bfdc-b,set3_t1_corr/I1000_C4_7,1000,4,1,55115.93,140,0,340,0,480,0.96,0.22,0.01,0.96
1,cf,set3_t1_corr/I1000_C4_7,1000,4,1,40120.71,140,0,216,0,356,0.53,0.31,0.03,0.97
1,ffdc,set3_t1_corr/I1000_C4_7,1000,4,1,55115.93,140,0,340,0,480,0.72,0.22,0.01,0.96
1,bfdc-a,set3_t1_corr/I1000_C4_8,1000,4,1,46296.55,140,110,143,0,393,0.53,0.27,0.01,1
1,bfdc-b,set3_t1_corr/I1000_C4_8,1000,4,1,44574.98,140,110,130,0,380,1.13,0.22,0.07,0.48
1,cf,set3_t1_corr/I1000_C4_8,1000,4,1,34775.27,140,110,56,0,306,0.64,0.38,0.01,1
1,ffdc,set3_t1_corr/I1000_C4_8,1000,4,1,44574.98,140,110,130,0,380,0.67,0.22,0.07,0.65
1,bfdc-a,set3_t1_corr/I1000_C4_9,1000,4,1,37911.03,140,110,74,0,324,0.56,0.33,0.01,1
1,bfdc-b,set3_t1_corr/I1000_C4_9,1000,4,1,38044.33,140,110,75,0,325,1.12,0.33,0.03,1
1,cf,set3_t1_corr/I1000_C4_9,1000,4,1,29779.44,140,110,13,0,263,0.63,0.45,0.03,1
1,ffdc,set3_t1_corr/I1000_C4_9,1000,4,1,37911.03,140,110,74,0,324,0.61,0.36,0.01,1
1,bfdc-a,set3_t1_noncorr/I1000_C4_1,1000,4,1,32470.46,140,0,139,0,279,0.49,0.38,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_1,1000,4,1,31938.93,140,0,135,0,275,1.11,0.32,0.12,0.66
1,cf,set3_t1_noncorr/I1000_C4_1,1000,4,1,29148.43,140,0,114,0,254,0.53,0.45,0.01,1
1,ffdc,set3_t1_noncorr/I1000_C4_1,1000,4,1,32071.81,140,0,136,0,276,0.5,0.32,0.14,0.72
1,bfdc-a,set3_t1_noncorr/I1000_C4_10,1000,4,1,53073.49,140,110,213,0,463,0.52,0.23,0.01,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C4_10,1000,4,1,53073.49,140,110,213,0,463,1.04,0.16,0.07,0.56
1,cf,set3_t1_noncorr/I1000_C4_10,1000,4,1,39794.13,140,110,104,0,354,0.59,0.33,0.01,0.99
1,ffdc,set3_t1_noncorr/I1000_C4_10,1000,4,1,53073.49,140,110,213,0,463,0.83,0.24,0.01,0.99
1,bfdc-a,set3_t1_noncorr/I1000_C4_2,1000,4,1,41286.99,140,0,216,0,356,0.49,0.29,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_2,1000,4,1,41034.34,140,0,214,0,354,1.03,0.24,0.07,0.53
1,cf,set3_t1_noncorr/I1000_C4_2,1000,4,1,36107.52,140,0,175,0,315,0.56,0.36,0.02,1
1,ffdc,set3_t1_noncorr/I1000_C4_2,1000,4,1,40908.01,140,0,213,0,353,0.54,0.25,0.07,0.75
1,bfdc-a,set3_t1_noncorr/I1000_C4_3,1000,4,1,31623.58,140,0,130,0,270,0.5,0.39,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_3,1000,4,1,31623.58,140,0,130,0,270,1.03,0.39,0.01,1
1,cf,set3_t1_noncorr/I1000_C4_3,1000,4,1,28098.87,140,0,104,0,244,0.62,0.47,0.01,1
1,ffdc,set3_t1_noncorr/I1000_C4_3,1000,4,1,31623.58,140,0,130,0,270,0.6,0.4,0.03,0.98
1,bfdc-a,set3_t1_noncorr/I1000_C4_4,1000,4,1,42120.54,140,110,116,0,366,0.59,0.29,0.01,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C4_4,1000,4,1,41614.05,140,110,112,0,362,1.11,0.23,0.1,0.63
1,cf,set3_t1_noncorr/I1000_C4_4,1000,4,1,35536.24,140,110,64,0,314,0.64,0.37,0.03,0.99
1,ffdc,set3_t1_noncorr/I1000_C4_4,1000,4,1,41487.43,140,110,111,0,361,0.67,0.24,0.09,0.78
1,bfdc-a,set3_t1_noncorr/I1000_C4_5,1000,4,1,36562.24,140,110,69,0,319,0.58,0.35,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_5,1000,4,1,36818.8,140,110,71,0,321,1.1,0.35,0.01,0.99
1,cf,set3_t1_noncorr/I1000_C4_5,1000,4,1,27337.13,140,107,0,0,247,0.58,0.48,0.04,0.99
1,ffdc,set3_t1_noncorr/I1000_C4_5,1000,4,1,36562.24,140,110,69,0,319,0.7,0.36,0.01,1
1,bfdc-a,set3_t1_noncorr/I1000_C4_6,1000,4,1,27797.55,140,110,0,0,250,0.61,0.45,0.03,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C4_6,1000,4,1,27672.12,140,109,0,0,249,1.15,0.39,0.14,0.96
1,cf,set3_t1_noncorr/I1000_C4_6,1000,4,1,22278.53,140,66,0,0,206,0.63,0.57,0.03,1
1,ffdc,set3_t1_noncorr/I1000_C4_6,1000,4,1,27797.55,140,110,0,0,250,0.69,0.39,0.14,0.96
1,bfdc-a,set3_t1_noncorr/I1000_C4_7,1000,4,1,31289.15,140,0,136,0,276,0.45,0.38,0.03,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_7,1000,4,1,31034.9,140,0,134,0,274,1.1,0.33,0.11,0.64
1,cf,set3_t1_noncorr/I1000_C4_7,1000,4,1,24042.96,140,0,79,0,219,0.66,0.52,0.01,0.97
1,ffdc,set3_t1_noncorr/I1000_C4_7,1000,4,1,31034.9,140,0,134,0,274,0.51,0.33,0.12,0.74
1,bfdc-a,set3_t1_noncorr/I1000_C4_8,1000,4,1,27515.41,140,0,110,0,250,0.48,0.43,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_8,1000,4,1,27392.54,140,0,109,0,249,1.09,0.36,0.14,0.82
1,cf,set3_t1_noncorr/I1000_C4_8,1000,4,1,21863.51,140,0,64,0,204,0.62,0.56,0.01,1
1,ffdc,set3_t1_noncorr/I1000_C4_8,1000,4,1,27392.54,140,0,109,0,249,0.52,0.36,0.14,0.82
1,bfdc-a,set3_t1_noncorr/I1000_C4_9,1000,4,1,29027.77,140,110,17,0,267,0.56,0.41,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C4_9,1000,4,1,28900.96,140,110,16,0,266,1.18,0.42,0.03,1
1,cf,set3_t1_noncorr/I1000_C4_9,1000,4,1,24297.59,140,88,0,0,228,0.59,0.52,0.02,1
1,ffdc,set3_t1_noncorr/I1000_C4_9,1000,4,1,29027.77,140,110,17,0,267,0.68,0.42,0.01,1
1,bfdc-a,set3_t1_corr/I1000_C5_1,1000,5,1,58943.7,140,110,250,0,500,0.61,0.22,0.03,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_1,1000,5,1,58943.7,140,110,250,0,500,1.17,0.22,0.03,0.99
1,cf,set3_t1_corr/I1000_C5_1,1000,5,1,55528.14,140,110,223,0,473,0.66,0.22,0.03,0.89
1,ffdc,set3_t1_corr/I1000_C5_1,1000,5,1,58943.7,140,110,250,0,500,0.79,0.22,0.03,0.99
1,bfdc-a,set3_t1_corr/I1000_C5_10,1000,5,1,58198.69,140,0,357,0,497,0.49,0.22,0.03,1
1,bfdc-b,set3_t1_corr/I1000_C5_10,1000,5,1,58198.69,140,0,357,0,497,1.24,0.22,0.03,1
1,cf,set3_t1_corr/I1000_C5_10,1000,5,1,49284.67,140,0,285,0,425,0.58,0.25,0.03,0.99
1,ffdc,set3_t1_corr/I1000_C5_10,1000,5,1,58198.69,140,0,357,0,497,0.81,0.22,0.03,1
1,bfdc-a,set3_t1_corr/I1000_C5_2,1000,5,1,28823.07,140,0,114,0,254,0.52,0.43,0.01,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_2,1000,5,1,28823.07,140,0,114,0,254,1.12,0.36,0.15,0.82
1,cf,set3_t1_corr/I1000_C5_2,1000,5,1,26352.56,140,0,95,0,235,0.63,0.5,0.02,1
1,ffdc,set3_t1_corr/I1000_C5_2,1000,5,1,28823.07,140,0,114,0,254,0.58,0.43,0.01,0.99
1,bfdc-a,set3_t1_corr/I1000_C5_3,1000,5,1,43374.29,140,110,116,0,366,0.61,0.28,0.01,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_3,1000,5,1,43108.09,140,110,114,0,364,1.23,0.23,0.07,0.57
1,cf,set3_t1_corr/I1000_C5_3,1000,5,1,34057.19,140,110,46,0,296,0.67,0.39,0.03,0.96
1,ffdc,set3_t1_corr/I1000_C5_3,1000,5,1,43108.09,140,110,114,0,364,0.78,0.24,0.07,0.76
1,bfdc-a,set3_t1_corr/I1000_C5_4,1000,5,1,57438.04,140,0,358,0,498,0.51,0.21,0.03,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_4,1000,5,1,57438.04,140,0,358,0,498,1.21,0.21,0.03,0.99
1,cf,set3_t1_corr/I1000_C5_4,1000,5,1,47003.21,140,0,272,0,412,0.63,0.26,0.03,1
1,ffdc,set3_t1_corr/I1000_C5_4,1000,5,1,57438.04,140,0,358,0,498,0.75,0.21,0.03,0.99
1,bfdc-a,set3_t1_corr/I1000_C5_5,1000,5,1,41454.68,140,110,97,0,347,0.54,0.3,0.01,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_5,1000,5,1,41317.96,140,110,96,0,346,1.2,0.25,0.07,0.58
1,cf,set3_t1_corr/I1000_C5_5,1000,5,1,32841.56,140,110,34,0,284,0.66,0.41,0.02,0.97
1,ffdc,set3_t1_corr/I1000_C5_5,1000,5,1,41044.53,140,110,94,0,344,0.66,0.26,0.07,0.97
1,bfdc-a,set3_t1_corr/I1000_C5_6,1000,5,1,27946.8,140,110,4,0,254,0.6,0.44,0.01,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_6,1000,5,1,27946.8,140,110,4,0,254,1.25,0.37,0.14,0.76
1,cf,set3_t1_corr/I1000_C5_6,1000,5,1,25349.53,140,93,0,0,233,0.64,0.51,0.02,1
1,ffdc,set3_t1_corr/I1000_C5_6,1000,5,1,27816.14,140,110,3,0,253,0.67,0.37,0.14,0.84
1,bfdc-a,set3_t1_corr/I1000_C5_7,1000,5,1,55357.79,140,0,342,0,482,0.56,0.22,0.01,0.98
1,bfdc-b,set3_t1_corr/I1000_C5_7,1000,5,1,55357.79,140,0,342,0,482,1.11,0.22,0.01,0.98
1,cf,set3_t1_corr/I1000_C5_7,1000,5,1,42176.51,140,0,233,0,373,0.61,0.3,0.02,1
1,ffdc,set3_t1_corr/I1000_C5_7,1000,5,1,55357.79,140,0,342,0,482,0.73,0.22,0.01,0.98
1,bfdc-a,set3_t1_corr/I1000_C5_8,1000,5,1,45501.98,140,110,137,0,387,0.63,0.27,0.01,0.99
1,bfdc-b,set3_t1_corr/I1000_C5_8,1000,5,1,45501.98,140,110,137,0,387,1.22,0.21,0.08,0.57
1,cf,set3_t1_corr/I1000_C5_8,1000,5,1,37821.13,140,110,79,0,329,0.64,0.35,0.03,0.95
1,ffdc,set3_t1_corr/I1000_C5_8,1000,5,1,45501.98,140,110,137,0,387,0.72,0.29,0.01,1
1,bfdc-a,set3_t1_corr/I1000_C5_9,1000,5,1,58439.95,140,110,228,0,478,0.6,0.22,0.01,1
1,bfdc-b,set3_t1_corr/I1000_C5_9,1000,5,1,58439.95,140,110,228,0,478,1.15,0.22,0.01,1
1,cf,set3_t1_corr/I1000_C5_9,1000,5,1,41776.87,140,110,103,0,353,0.67,0.32,0.03,0.98
1,ffdc,set3_t1_corr/I1000_C5_9,1000,5,1,58439.95,140,110,228,0,478,0.74,0.23,0.01,1
1,bfdc-a,set3_t1_noncorr/I1000_C5_1,1000,5,1,38051.46,140,0,181,0,321,0.53,0.33,0.03,1
1,bfdc-b,set3_t1_noncorr/I1000_C5_1,1000,5,1,38051.46,140,0,181,0,321,1.16,0.25,0.1,0.63
1,cf,set3_t1_noncorr/I1000_C5_1,1000,5,1,32736.22,140,0,141,0,281,0.62,0.4,0.02,1
1,ffdc,set3_t1_noncorr/I1000_C5_1,1000,5,1,38051.46,140,0,181,0,321,0.68,0.33,0.03,1
1,bfdc-a,set3_t1_noncorr/I1000_C5_10,1000,5,1,56972.02,140,110,245,0,495,0.57,0.22,0.03,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C5_10,1000,5,1,56972.02,140,110,245,0,495,1.2,0.22,0.03,0.99
1,cf,set3_t1_noncorr/I1000_C5_10,1000,5,1,46982.04,140,110,163,0,413,0.67,0.27,0.02,0.95
1,ffdc,set3_t1_noncorr/I1000_C5_10,1000,5,1,56972.02,140,110,245,0,495,0.9,0.22,0.03,0.99
1,bfdc-a,set3_t1_noncorr/I1000_C5_2,1000,5,1,40529.02,140,0,210,0,350,0.58,0.29,0.03,0.97
1,bfdc-b,set3_t1_noncorr/I1000_C5_2,1000,5,1,40529.02,140,0,210,0,350,1.11,0.29,0.03,0.97
1,cf,set3_t1_noncorr/I1000_C5_2,1000,5,1,36486.5,140,0,178,0,318,0.59,0.36,0.03,0.98
1,ffdc,set3_t1_noncorr/I1000_C5_2,1000,5,1,40529.02,140,0,210,0,350,0.62,0.31,0.03,0.97
1,bfdc-a,set3_t1_noncorr/I1000_C5_3,1000,5,1,38808.58,140,0,183,0,323,0.55,0.33,0.03,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C5_3,1000,5,1,38266.32,140,0,179,0,319,1.14,0.33,0.03,0.98
1,cf,set3_t1_noncorr/I1000_C5_3,1000,5,1,32979.24,140,0,140,0,280,0.61,0.41,0.01,0.99
1,ffdc,set3_t1_noncorr/I1000_C5_3,1000,5,1,38673.02,140,0,182,0,322,0.6,0.25,0.11,0.59
1,bfdc-a,set3_t1_noncorr/I1000_C5_4,1000,5,1,53643.06,140,110,207,0,457,0.54,0.24,0.01,1
1,bfdc-b,set3_t1_noncorr/I1000_C5_4,1000,5,1,53643.06,140,110,207,0,457,1.17,0.24,0.01,1
1,cf,set3_t1_noncorr/I1000_C5_4,1000,5,1,41740.67,140,110,113,0,363,0.66,0.31,0.03,0.99
1,ffdc,set3_t1_noncorr/I1000_C5_4,1000,5,1,53643.06,140,110,207,0,457,0.78,0.24,0.01,1
1,bfdc-a,set3_t1_noncorr/I1000_C5_5,1000,5,1,38229.85,140,110,82,0,332,0.61,0.34,0.03,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C5_5,1000,5,1,38229.85,140,110,82,0,332,1.22,0.34,0.03,1
1,cf,set3_t1_noncorr/I1000_C5_5,1000,5,1,31174.57,140,110,27,0,277,0.7,0.43,0.02,0.99
1,ffdc,set3_t1_noncorr/I1000_C5_5,1000,5,1,38229.85,140,110,82,0,332,0.69,0.34,0.03,0.99
1,bfdc-a,set3_t1_noncorr/I1000_C5_6,1000,5,1,27925.24,140,110,1,0,251,0.65,0.45,0.04,0.97
1,bfdc-b,set3_t1_noncorr/I1000_C5_6,1000,5,1,28052.92,140,110,2,0,252,1.28,0.38,0.14,0.87
1,cf,set3_t1_noncorr/I1000_C5_6,1000,5,1,24034.58,140,80,0,0,220,0.71,0.55,0.02,1
1,ffdc,set3_t1_noncorr/I1000_C5_6,1000,5,1,27925.24,140,110,1,0,251,0.63,0.45,0.04,0.97
1,bfdc-a,set3_t1_noncorr/I1000_C5_7,1000,5,1,31289.15,140,0,136,0,276,0.5,0.38,0.03,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C5_7,1000,5,1,31289.15,140,0,136,0,276,1.16,0.39,0.03,0.99
1,cf,set3_t1_noncorr/I1000_C5_7,1000,5,1,25441.35,140,0,90,0,230,0.6,0.51,0.02,1
1,ffdc,set3_t1_noncorr/I1000_C5_7,1000,5,1,31289.15,140,0,136,0,276,0.59,0.39,0.03,0.99
1,bfdc-a,set3_t1_noncorr/I1000_C5_8,1000,5,1,30832.83,140,0,137,0,277,0.57,0.38,0.01,0.99
1,bfdc-b,set3_t1_noncorr/I1000_C5_8,1000,5,1,30709.96,140,0,136,0,276,1.17,0.38,0.03,0.99
1,cf,set3_t1_noncorr/I1000_C5_8,1000,5,1,27392.54,140,0,109,0,249,0.65,0.47,0.03,0.99
1,ffdc,set3_t1_noncorr/I1000_C5_8,1000,5,1,30587.09,140,0,135,0,275,0.52,0.33,0.11,0.75
1,bfdc-a,set3_t1_noncorr/I1000_C5_9,1000,5,1,38538.59,140,110,92,0,342,0.63,0.32,0.01,0.98
1,bfdc-b,set3_t1_noncorr/I1000_C5_9,1000,5,1,38158.16,140,110,89,0,339,1.22,0.33,0.01,0.98
1,cf,set3_t1_noncorr/I1000_C5_9,1000,5,1,33085.72,140,110,49,0,299,0.7,0.39,0.02,0.98
1,ffdc,set3_t1_noncorr/I1000_C5_9,1000,5,1,38158.16,140,110,89,0,339,0.77,0.34,0.03,0.98
1,bfdc-a,set3_t2_corr/I250_C3_1,250,3,2,8453.94,35,28,11,0,74,0.09,0.44,0.03,0.97
1,bfdc-b,set3_t2_corr/I250_C3_1,250,3,2,8453.94,35,28,11,0,74,0.17,0.44,0.03,0.97
1,cf,set3_t2_corr/I250_C3_1,250,3,2,6115.75,35,21,0,0,56,0.11,0.62,0.03,0.99
1,ffdc,set3_t2_corr/I250_C3_1,250,3,2,8453.94,35,28,11,0,74,0.11,0.46,0.03,0.97
1,bfdc-a,set3_t2_corr/I250_C3_10,250,3,2,6855.9,35,0,28,0,63,0.09,0.49,0.04,0.99
1,bfdc-b,set3_t2_corr/I250_C3_10,250,3,2,6496.34,35,0,25,0,60,0.15,0.56,0.22,0.97
1,cf,set3_t2_corr/I250_C3_10,250,3,2,4956.63,22,0,23,0,45,0.12,0.64,0.1,0.97
1,ffdc,set3_t2_corr/I250_C3_10,250,3,2,6496.34,35,0,25,0,60,0.1,0.57,0.22,0.97
1,bfdc-a,set3_t2_corr/I250_C3_2,250,3,2,4810.68,19,16,8,0,43,0.14,0.65,0.07,1
1,bfdc-b,set3_t2_corr/I250_C3_2,250,3,2,4500.05,14,22,4,0,40,0.16,0.74,0.3,0.99
1,cf,set3_t2_corr/I250_C3_2,250,3,2,4150.18,13,10,13,0,36,0.11,0.73,0.09,1
1,ffdc,set3_t2_corr/I250_C3_2,250,3,2,4500.05,14,22,4,0,40,0.1,0.74,0.3,0.99
1,bfdc-a,set3_t2_corr/I250_C3_3,250,3,2,7119.14,35,28,1,0,64,0.1,0.51,0.05,0.91
1,bfdc-b,set3_t2_corr/I250_C3_3,250,3,2,7119.14,35,28,1,0,64,0.17,0.51,0.05,0.98
1,cf,set3_t2_corr/I250_C3_3,250,3,2,5844.89,26,25,1,0,52,0.13,0.59,0.1,0.98
1,ffdc,set3_t2_corr/I250_C3_3,250,3,2,7119.14,35,28,1,0,64,0.1,0.51,0.04,0.98
1,bfdc-a,set3_t2_corr/I250_C3_4,250,3,2,6099.37,35,18,2,1,56,0.11,0.59,0.04,0.99
1,bfdc-b,set3_t2_corr/I250_C3_4,250,3,2,5870.43,32,22,0,0,54,0.19,0.65,0.31,0.98
1,cf,set3_t2_corr/I250_C3_4,250,3,2,4849.69,22,15,4,2,43,0.12,0.7,0.11,0.99
1,ffdc,set3_t2_corr/I250_C3_4,250,3,2,5927.66,35,20,0,0,55,0.09,0.66,0.24,0.98
1,bfdc-a,set3_t2_corr/I250_C3_5,250,3,2,6770.55,35,0,27,0,62,0.09,0.49,0.03,0.98
1,bfdc-b,set3_t2_corr/I250_C3_5,250,3,2,6528.28,35,0,25,0,60,0.15,0.57,0.27,0.95
1,cf,set3_t2_corr/I250_C3_5,250,3,2,5470.55,22,0,27,0,49,0.12,0.57,0.1,0.98
1,ffdc,set3_t2_corr/I250_C3_5,250,3,2,6286.02,35,0,23,0,58,0.09,0.6,0.21,0.97
1,bfdc-a,set3_t2_corr/I250_C3_6,250,3,2,6025.48,32,0,24,0,56,0.09,0.54,0.07,0.97
1,bfdc-b,set3_t2_corr/I250_C3_6,250,3,2,5854.57,35,0,20,0,55,0.17,0.67,0.21,1
1,cf,set3_t2_corr/I250_C3_6,250,3,2,5007.75,23,0,23,0,46,0.1,0.64,0.1,1
1,ffdc,set3_t2_corr/I250_C3_6,250,3,2,5972.29,35,0,21,0,56,0.12,0.65,0.38,0.98
1,bfdc-a,set3_t2_corr/I250_C3_7,250,3,2,5645.44,30,0,22,0,52,0.09,0.59,0.07,1
1,bfdc-b,set3_t2_corr/I250_C3_7,250,3,2,5485.94,26,0,24,0,50,0.14,0.63,0.35,0.96
1,cf,set3_t2_corr/I250_C3_7,250,3,2,4526.43,14,0,26,0,40,0.12,0.63,0.03,0.98
1,ffdc,set3_t2_corr/I250_C3_7,250,3,2,5365.69,26,0,23,0,49,0.08,0.64,0.35,0.95
1,bfdc-a,set3_t2_corr/I250_C3_8,250,3,2,5285.04,27,0,22,0,49,0.1,0.57,0.07,0.99
1,bfdc-b,set3_t2_corr/I250_C3_8,250,3,2,5307.55,19,0,29,0,48,0.15,0.59,0.28,0.95
1,cf,set3_t2_corr/I250_C3_8,250,3,2,4402.54,17,0,23,0,40,0.11,0.64,0.06,1
1,ffdc,set3_t2_corr/I250_C3_8,250,3,2,5332.53,31,0,19,0,50,0.08,0.59,0.03,0.99
1,bfdc-a,set3_t2_corr/I250_C3_9,250,3,2,6520.43,35,0,24,0,59,0.1,0.52,0.02,0.99
1,bfdc-b,set3_t2_corr/I250_C3_9,250,3,2,5917.02,34,0,20,0,54,0.16,0.65,0.37,0.97
1,cf,set3_t2_corr/I250_C3_9,250,3,2,5172.13,19,0,26,0,45,0.11,0.6,0.13,0.99
1,ffdc,set3_t2_corr/I250_C3_9,250,3,2,5942.88,33,0,21,0,54,0.09,0.64,0.37,0.98
1,bfdc-a,set3_t2_noncorr/I250_C3_1,250,3,2,6121.53,32,0,22,1,55,0.09,0.56,0.04,0.97
1,bfdc-b,set3_t2_noncorr/I250_C3_1,250,3,2,5707.65,28,0,23,0,51,0.19,0.65,0.26,1
1,cf,set3_t2_noncorr/I250_C3_1,250,3,2,4188.25,10,0,23,2,35,0.12,0.71,0.18,0.99
